OBJECTID,County,Contae,Local_Government_Area,Limistéar_Rialtas_Áitiúil,Classification,Cineál,Gaeltacht,Town_Classification,ID,English_Name,Irish_Name,Foirm_Ghinideach,Alternative_Name,IG_E,IG_N,ITM_E,ITM_N,Irish_Validation,Legislation,Validated_By,Date_,Comment_
3161,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237032,COOLE,An Chúil,,,240119,272404,640061,772422,,,Fiontar,,
3162,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237033,COOLURE,Cúil Iúir,,,243324,269844,643266,769863,,,Fiontar,,
3163,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237034,COPPERALLEY,Bóithrín an Chopair,,,265297,261710,665234,761731,,,Fiontar,,
3164,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237035,DELVIN,Dealbhna,,,258267,262554,658205,762574,,,Fiontar,,
3165,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237036,DERRYMORE,Doire Mór,,,259651,249988,659589,750011,,,Fiontar,,
3166,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237037,DOONIS,Dún Aonghasa,,,210647,252815,610596,752838,,,Fiontar,,
3167,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237038,DRUMRANEY,Droim Raithne,,,217380,248295,617327,748319,,,Fiontar,,
3168,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237039,DYSART,An Díseart,,,236703,246771,636646,746795,,,Fiontar,,
3169,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237040,EMPER,Impir,,,227241,259484,627186,759505,,,Fiontar,,
3170,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237041,ENNISCOFFEY,Inis Cofaigh,,,250446,245399,650386,745423,,,Fiontar,,
3171,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237042,FAUGHALSTOWN,Fochla,,,244978,266622,644919,766642,,,Fiontar,,
3172,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237043,FINNEA,Fíodh an Átha,,,243264,280910,643206,780927,,,Fiontar,,
3173,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237044,FORE EAST,Baile Fhobhair Thoir,,,253842,269500,653781,769519,,,Fiontar,,
3174,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237045,FORE WEST,Baile Fhobhair Thiar,,,249452,270309,649392,770328,,,Fiontar,,
3175,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237046,GAYBROOK,Baile Réamainn,,,246223,244390,646164,744414,,,Fiontar,,
3176,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237047,GLASSAN,,,,208638,245580,608587,745604,,,,,
3177,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237048,GLENLOUGH,Loch an Ghleanna,,,230585,265183,630529,765203,,,Fiontar,,
3178,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237049,GLORE,An Ghleoir,,,242759,273811,642701,773829,,,Fiontar,,
3179,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237050,GREENPARK,An Pháirc Ghlas,,,236426,251735,636369,751758,,,Fiontar,,
3180,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237051,GRIFFINSTOWN,Baile Ghrífín,,,255267,246528,655206,746552,,,Fiontar,,
3181,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237052,HEATHSTOWN,Baile an Fhraoigh,,,250282,251004,650222,751027,,,Fiontar,,
3182,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237053,HILLTOWN,Baile an Chnoic,,,247617,274734,647558,774752,,,Fiontar,,
3183,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237054,MILLTOWN,Baile an Mhuilinn,,,250077,241632,650017,741657,,,Fiontar,,
3184,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237055,HOPESTOWN,Baile Hop,,,239912,250287,639854,750310,,,Fiontar,,
3185,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237056,HUNTINGDON,Huntingdon,,,253265,251617,653204,751640,,,Fiontar,,
3186,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237057,JAMESTOWN,Baile Shéamais,,,229989,245822,629933,745846,,,Fiontar,,
3187,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237058,KILBEGGAN,Cill Bheagáin,,,233314,236417,633257,736443,,,Fiontar,,
3188,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237059,KILBIXY,Cill Bhiscí,,,232192,260734,632136,760755,,,Fiontar,,
3189,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237060,KILCUMNY,Cill Chuimne,,,253697,265855,653636,765875,,,Fiontar,,
3190,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237061,KILCUMRERAGH,Cill Chruimthir Fhiachrach,,,224498,242350,624443,742375,,,Fiontar,,
3191,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237062,KILLARE,Cill Fháir,,,225698,247118,625643,747142,,,Fiontar,,
3192,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237063,KILLINURE,Coill an Iúir,,,205501,248828,605451,748852,,,Fiontar,,
3193,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237064,KILLUA,Cill Dalua,,,266181,267235,666118,767254,,,Fiontar,,
3194,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237065,KILLUCAN,Cill Liúcainne,,,256871,250759,656809,750782,,,Fiontar,,
3195,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237066,KILLULAGH,Cill Uailleach,,,255503,261145,655442,761166,,,Fiontar,,
3196,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237067,KILPATRICK,Cill Phádraig,,,249382,263840,649322,763860,,,Fiontar,,
3197,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237068,KINNEGAD,Cionn Átha Gad,,,259557,246512,659495,746536,,,Fiontar,,
3198,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237069,KINTURK,Cionn Toirc,,,246975,269403,646916,769422,,,Fiontar,,
3199,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237070,KNOCKARROW,Cnoc Arbha,,,243324,277504,643266,777521,,,Fiontar,,
3200,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237071,KNOCKDRIN,Cnoc Droinne,,,246989,258174,646930,758195,,,Fiontar,,
3201,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237072,LACKAN,Leacain,,,237105,266013,637048,766033,,,Fiontar,,
3202,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237073,LAUREE,Laitean,,,230136,234942,630080,734969,,,Fiontar,,
3203,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237074,MIDDLETON,Cill Fhaoilinn,,,235795,242242,635738,742267,,,Fiontar,,
3204,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237075,MOATE,An Móta,,,218380,237377,618327,737403,,,Fiontar,,
3205,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237076,MOUNT TEMPLE,An Grianán,,,214408,243301,614356,743326,,,Fiontar,,
3206,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237077,MOYDRUM,Maigh Droma,,,205850,243890,605800,743915,,,Fiontar,,
3207,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237078,MUCKANAGH,Muiceanach,,,205422,252747,605372,752770,,,Fiontar,,
3208,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237079,MULLINGAR RURAL,An Muileann gCearr (Tuath),,,244665,253790,644606,753812,,,Fiontar,,
3209,WESTMEATH,An Iarmhí,WESTMEATH,,ED,T,N,,237080,MULLINGAR SOUTH URBAN,An Muileann gCearr Theas (Uirbeach),,,243156,252793,643097,752816,,,Fiontar,,
